,Station ID,AQI,CO,Dew,Humidity,NO2,Pressure,PM10,PM2.5,Temperature,Wind,Data Time
1625,13026,73.0,9.0,27.0,94.0,15.0,,48.0,73.0,28.0,0.5,7/22/2021 20:00
1626,1584,29.0,7.0,21.0,55.0,11.0,,29.0,27.0,31.0,1.5,7/23/2021 7:00
1627,1585,,6.0,22.0,64.0,2.0,,,,29.5,0.5,7/23/2021 7:00
1628,13017,102.0,12.0,27.0,97.0,16.0,999.5,59.0,102.0,27.5,1.5,7/22/2021 20:00
1629,13020,41.0,4.0,27.0,94.0,10.0,,28.0,41.0,28.0,0.5,7/22/2021 20:00
1630,13013,91.0,7.0,27.0,94.0,18.0,,58.0,91.0,28.0,0.5,7/22/2021 20:00
1631,13014,40.0,11.0,27.0,94.0,,,29.0,40.0,28.0,0.5,7/22/2021 20:00
1632,13252,48.0,,25.0,96.5,1.0,972.3,48.0,43.0,25.6,1.0,7/23/2021 8:00
1633,8767,21.0,,24.0,83.0,,,,21.0,27.0,5.6,7/25/2021 9:00
1634,8688,52.0,,27.0,84.0,,,,52.0,30.0,3.0,7/25/2021 9:00
1635,8641,95.0,0.1,27.0,84.0,7.8,,,95.0,30.0,3.0,7/25/2021 9:00
1636,13012,5.0,1.0,20.4,97.6,2.0,919.5,5.0,5.0,20.8,5.0,7/25/2021 9:00
1637,12488,,8.0,22.5,58.5,,,,,31.5,2.0,7/25/2021 9:00
1638,13251,74.0,8.0,28.0,91.5,,,58.0,74.0,29.5,2.5,7/25/2021 8:00
1639,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1640,13250,,38.0,23.8,87.7,1.0,990.3,1.0,22.0,26.0,3.0,7/25/2021 9:00
1641,5507,,,27.3,96.0,13.0,987.4,,,28.0,1.0,7/25/2021 9:00
1642,11778,25.0,1.0,27.3,96.0,17.0,987.4,25.0,23.0,28.0,1.0,7/25/2021 8:00
1643,12958,97.0,3.0,27.0,84.0,5.0,,59.0,97.0,30.0,3.0,7/25/2021 9:00
1644,12957,103.0,6.0,28.0,91.5,6.0,,77.0,103.0,29.5,2.5,7/25/2021 9:00
1645,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1646,13018,43.0,2.0,28.0,91.5,7.0,,37.0,43.0,29.5,2.5,7/25/2021 8:00
1647,13019,50.0,4.0,28.0,91.5,17.0,,35.0,50.0,29.5,2.5,7/25/2021 8:00
1648,13026,56.0,3.0,27.0,84.0,7.0,,56.0,40.0,30.0,3.0,7/25/2021 8:00
1649,1584,42.0,2.0,21.0,46.0,11.0,,42.0,16.0,34.0,7.2,7/25/2021 9:00
1650,1585,,4.0,20.0,46.0,4.0,,,,33.0,6.1,7/25/2021 9:00
1651,13017,78.0,7.0,28.0,91.5,10.0,,69.0,78.0,29.5,2.5,7/25/2021 8:00
1652,13020,53.0,3.0,28.0,91.5,13.0,,36.0,53.0,29.5,2.5,7/25/2021 8:00
1653,13013,83.0,4.0,28.0,91.5,11.0,,60.0,83.0,29.5,2.5,7/25/2021 8:00
1654,13014,69.0,5.0,28.0,91.5,,,44.0,69.0,29.5,2.5,7/25/2021 8:00
1655,13252,90.0,,25.1,95.4,1.0,974.0,76.0,90.0,25.9,2.0,7/25/2021 9:00
1656,8767,76.0,,26.0,83.0,,,,76.0,29.0,5.6,7/28/2021 15:00
1657,8688,36.0,,23.0,47.0,,995.0,,36.0,36.0,2.0,7/28/2021 15:00
1658,8641,53.0,0.1,23.0,47.0,4.6,995.0,,53.0,36.0,2.0,7/28/2021 15:00
1659,13012,8.0,2.0,21.9,77.7,2.0,918.7,8.0,8.0,26.1,4.0,7/28/2021 15:00
1660,12488,,3.0,21.0,37.0,,997.0,,,38.0,7.4,7/28/2021 15:00
1661,13251,37.0,2.0,23.0,47.0,,995.5,37.0,32.0,36.0,2.5,7/28/2021 14:00
1662,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1663,13250,,43.0,25.8,56.8,1.0,985.2,1.0,22.0,35.7,1.0,7/28/2021 15:00
1664,5507,,,28.5,81.4,25.0,984.0,,,32.1,2.0,7/28/2021 15:00
1665,11778,31.0,1.0,27.1,67.4,14.0,982.7,31.0,26.0,34.0,2.0,7/27/2021 16:00
1666,12958,68.0,2.0,23.0,47.0,4.0,995.0,49.0,68.0,36.0,2.0,7/28/2021 15:00
1667,12957,38.0,5.0,23.0,47.0,1.0,995.0,29.0,38.0,36.0,2.0,7/28/2021 15:00
1668,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1669,13018,18.0,1.0,23.0,47.0,5.0,995.0,10.0,18.0,36.0,2.0,7/28/2021 14:00
1670,13019,12.0,3.0,23.0,47.0,13.0,995.0,9.0,12.0,36.0,2.0,7/28/2021 14:00
1671,13026,46.0,1.0,23.0,47.0,3.0,995.5,34.0,46.0,36.0,2.5,7/28/2021 14:00
1672,1584,20.0,1.0,23.0,42.0,11.0,998.0,20.0,18.0,38.0,1.0,7/28/2021 15:00
1673,1585,,1.0,21.0,42.5,1.0,,,,35.5,2.5,7/28/2021 15:00
1674,13017,43.0,5.0,23.0,47.0,9.0,995.0,36.0,43.0,36.0,2.0,7/28/2021 14:00
1675,13020,12.0,1.0,23.0,47.0,4.0,995.0,9.0,12.0,36.0,2.0,7/28/2021 14:00
1676,13013,47.0,4.0,23.0,47.0,11.0,995.0,36.0,47.0,36.0,2.0,7/28/2021 14:00
1677,13014,18.0,4.0,23.0,47.0,,995.0,12.0,18.0,36.0,2.0,7/28/2021 14:00
1678,13252,58.0,,26.6,61.2,1.0,969.5,58.0,41.0,35.2,1.0,7/28/2021 15:00
1679,8767,25.0,,26.5,76.5,,,,25.0,31.0,6.4,7/31/2021 9:00
1680,8688,42.0,,28.0,79.0,,,,42.0,32.0,1.0,7/30/2021 18:00
1681,8641,102.0,0.1,28.0,79.0,9.6,,,102.0,32.0,0.7,7/31/2021 9:00
1682,13012,6.0,2.0,21.5,100.0,3.0,922.0,5.0,6.0,21.5,2.0,7/31/2021 9:00
1683,12488,,6.0,21.0,39.0,,,,,37.0,6.6,7/29/2021 10:00
1684,13251,65.0,3.0,28.0,75.0,,,56.0,65.0,33.0,1.0,7/31/2021 9:00
1685,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1686,13250,188.0,52.0,25.7,87.3,1.0,989.4,158.0,188.0,28.0,1.0,7/31/2021 10:00
1687,5507,,,27.2,89.0,15.0,987.4,,,29.2,2.0,7/31/2021 9:00
1688,11778,23.0,1.0,27.2,89.0,6.0,987.4,23.0,18.0,29.2,2.0,7/31/2021 8:00
1689,12958,60.0,3.0,28.0,79.0,16.0,,58.0,60.0,32.0,1.0,7/31/2021 9:00
1690,12957,42.0,7.0,28.0,79.0,7.0,,36.0,42.0,32.0,1.0,7/31/2021 9:00
1691,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1692,13018,51.0,2.0,28.0,79.0,11.0,,37.0,51.0,32.0,1.0,7/31/2021 8:00
1693,13019,60.0,5.0,28.0,79.0,26.0,,46.0,60.0,32.0,1.0,7/31/2021 8:00
1694,13026,55.0,3.0,28.0,75.0,10.0,,48.0,55.0,33.0,1.0,7/31/2021 9:00
1695,1584,24.0,2.0,22.0,44.0,11.0,,22.0,24.0,36.0,1.5,7/31/2021 9:00
1696,1585,,2.0,21.5,46.5,5.0,,,,34.5,2.8,7/31/2021 9:00
1697,13017,60.0,6.0,28.0,79.0,18.0,,60.0,59.0,32.0,1.0,7/31/2021 8:00
1698,13020,63.0,5.0,28.0,79.0,13.0,,43.0,63.0,32.0,1.0,7/31/2021 8:00
1699,13013,68.0,3.0,28.0,79.0,17.0,,58.0,68.0,32.0,1.0,7/31/2021 8:00
1700,13014,65.0,5.0,28.0,79.0,,,46.0,65.0,32.0,1.0,2021-07-31T08:00:00+07:00
1701,13252,134.0,,26.6,96.5,1.0,973.8,108.0,134.0,27.2,2.0,7/31/2021 10:00
1702,8767,59.0,,26.5,85.5,,,,59.0,29.0,6.6,8/2/2021 8:00
1703,8688,49.0,,27.0,88.0,,,,49.0,29.0,1.5,8/2/2021 8:00
1704,8641,72.0,0.1,27.0,88.0,7.8,,,72.0,29.0,1.5,8/2/2021 8:00
1705,13012,15.0,2.0,21.8,98.2,3.0,919.9,11.0,15.0,22.1,4.0,8/2/2021 8:00
1706,12488,,6.0,21.0,39.0,,,,,37.0,6.6,7/29/2021 10:00
1707,13251,50.0,3.0,28.0,100.0,,999.5,50.0,40.0,28.0,1.5,8/2/2021 7:00
1708,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1709,13250,8.0,62.0,28.2,71.1,1.0,985.1,8.0,8.0,34.2,1.0,8/1/2021 0:00
1710,5507,,,25.5,97.1,16.0,986.6,,,26.0,2.0,8/2/2021 8:00
1711,11778,33.0,1.0,25.5,97.1,13.0,986.6,33.0,33.0,26.0,2.0,8/2/2021 7:00
1712,12958,53.0,3.0,28.0,100.0,17.0,999.5,45.0,53.0,28.0,1.5,8/2/2021 8:00
1713,12957,70.0,8.0,27.0,88.0,11.0,,57.0,70.0,29.0,1.5,8/2/2021 8:00
1714,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1715,13018,47.0,1.0,28.0,100.0,7.0,999.5,34.0,47.0,28.0,1.5,8/2/2021 6:00
1716,13019,28.0,4.0,28.0,100.0,14.0,999.5,21.0,28.0,28.0,1.5,8/2/2021 6:00
1717,13026,45.0,2.0,28.0,100.0,5.0,999.5,35.0,45.0,28.0,1.5,8/2/2021 7:00
1718,1584,27.0,3.0,22.0,49.0,11.0,,26.0,27.0,34.0,1.5,8/2/2021 8:00
1719,1585,,2.0,23.0,60.5,4.0,,,,31.5,6.6,8/2/2021 8:00
1720,13017,60.0,5.0,28.0,100.0,7.0,999.0,60.0,52.0,28.0,1.5,8/2/2021 6:00
1721,13020,47.0,3.0,28.0,100.0,11.0,999.5,30.0,47.0,28.0,1.5,8/2/2021 6:00
1722,13013,57.0,4.0,28.0,100.0,11.0,999.5,53.0,57.0,28.0,1.5,8/2/2021 6:00
1723,13014,43.0,4.0,28.0,100.0,,999.5,29.0,43.0,28.0,1.5,8/2/2021 6:00
1724,13252,62.0,,25.3,96.5,1.0,972.4,62.0,52.0,25.9,1.0,8/2/2021 8:00
1725,8767,53.0,,25.5,79.0,,,,53.0,29.5,6.9,8/3/2021 8:00
1726,8688,42.0,,26.0,83.0,,,,42.0,29.0,3.6,8/2/2021 12:00
1727,8641,99.0,0.1,26.0,83.0,10.1,,,99.0,29.0,3.6,8/3/2021 8:00
1728,13012,15.0,2.0,22.1,98.2,2.0,920.3,12.0,15.0,22.4,6.0,8/3/2021 8:00
1729,12488,,11.0,21.0,47.5,,,,,33.5,4.8,8/3/2021 8:00
1730,13251,68.0,4.0,26.0,94.0,,,55.0,68.0,27.0,1.8,8/3/2021 7:00
1731,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1732,13250,,55.0,25.3,89.4,1.0,990.9,1.0,8.0,27.2,2.0,8/3/2021 8:00
1733,5507,,,26.6,94.9,19.0,986.9,,,27.5,2.0,8/3/2021 8:00
1734,11778,40.0,1.0,26.6,94.9,18.0,986.9,40.0,35.0,27.5,2.0,8/3/2021 7:00
1735,12958,131.0,5.0,26.0,83.0,13.0,,75.0,131.0,29.0,3.6,8/3/2021 8:00
1736,12957,109.0,7.0,26.0,83.0,10.0,,77.0,109.0,29.0,3.6,8/3/2021 8:00
1737,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1738,13018,65.0,1.0,26.0,83.0,12.0,,54.0,65.0,29.0,3.6,8/3/2021 6:00
1739,13019,47.0,4.0,26.0,94.0,19.0,,34.0,47.0,27.0,1.8,8/3/2021 6:00
1740,13026,84.0,3.0,26.0,94.0,8.0,,55.0,84.0,27.0,1.8,8/3/2021 7:00
1741,1584,47.0,4.0,21.0,49.0,11.0,,47.0,30.0,33.0,1.5,8/3/2021 8:00
1742,1585,,2.0,22.5,57.0,4.0,,,,32.0,4.8,8/3/2021 8:00
1743,13017,91.0,5.0,26.0,94.0,12.0,,64.0,91.0,27.0,1.8,8/3/2021 6:00
1744,13020,78.0,2.0,26.0,83.0,10.0,,51.0,78.0,29.0,3.6,8/3/2021 6:00
1745,13013,93.0,4.0,26.0,94.0,15.0,,52.0,93.0,27.0,1.8,8/3/2021 6:00
1746,13014,66.0,4.0,26.0,94.0,,,45.0,66.0,27.0,1.8,8/3/2021 6:00
1747,13252,8.0,,23.2,98.2,1.0,973.3,3.0,8.0,23.5,1.0,8/3/2021 8:00
1748,8767,30.0,,27.0,76.5,,,,30.0,31.5,3.0,8/9/2021 10:00
1749,8688,42.0,,24.0,53.0,,999.0,,42.0,35.0,4.1,8/2/2021 12:00
1750,8641,149.0,0.1,28.0,84.0,6.0,,,149.0,31.0,1.0,8/9/2021 10:00
1751,13012,16.0,2.0,23.2,98.2,3.0,921.7,13.0,16.0,23.5,2.0,8/9/2021 7:00
1752,12488,,6.0,22.0,44.0,,,,,36.0,2.3,8/9/2021 10:00
1753,13251,79.0,4.0,28.0,84.0,,,70.0,79.0,31.0,1.2,8/9/2021 10:00
1754,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1755,13250,,43.0,26.6,83.5,1.0,991.6,1.0,2.0,29.7,2.0,8/9/2021 10:00
1756,5507,,,27.9,90.6,18.0,988.9,,,29.6,2.0,8/9/2021 10:00
1757,11778,25.0,1.0,28.5,94.4,12.0,989.9,24.0,25.0,29.5,1.0,8/9/2021 9:00
1758,12958,73.0,2.0,28.0,84.0,6.0,,54.0,73.0,31.0,1.0,8/9/2021 10:00
1759,12957,125.0,9.0,28.0,84.0,14.0,,100.0,125.0,31.0,1.0,8/9/2021 10:00
1760,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1761,13018,84.0,3.0,28.0,84.0,9.0,,57.0,84.0,31.0,1.0,8/9/2021 9:00
1762,13019,84.0,6.0,28.0,84.0,20.0,,56.0,84.0,31.0,1.0,8/9/2021 9:00
1763,13026,117.0,4.0,28.0,86.5,7.0,,75.0,117.0,30.5,1.8,8/9/2021 8:00
1764,1584,37.0,1.0,23.0,44.0,11.0,,31.0,37.0,37.0,2.0,8/9/2021 10:00
1765,1585,,2.0,23.5,55.5,3.0,,,,33.5,3.6,8/9/2021 10:00
1766,13017,128.0,9.0,28.0,84.0,12.0,,82.0,128.0,31.0,1.0,8/9/2021 9:00
1767,13020,104.0,6.0,28.0,84.0,12.0,,60.0,104.0,31.0,1.0,8/9/2021 9:00
1768,13013,121.0,9.0,28.0,84.0,16.0,,83.0,121.0,31.0,1.0,8/9/2021 9:00
1769,13014,105.0,6.0,28.0,84.0,,,61.0,105.0,31.0,1.0,8/9/2021 9:00
1770,13252,76.0,,24.0,94.8,1.0,976.9,76.0,69.0,24.9,3.0,8/8/2021 10:00
1771,8767,65.0,,25.5,61.0,,,,65.0,34.0,3.3,8/10/2021 13:00
1772,8688,42.0,,24.0,53.0,,999.0,,42.0,35.0,4.1,8/2/2021 12:00
1773,8641,65.0,0.1,27.0,88.0,6.9,,,65.0,29.0,2.5,8/10/2021 13:00
1774,13012,16.0,2.0,23.2,98.2,3.0,921.7,13.0,16.0,23.5,2.0,8/9/2021 7:00
1775,12488,,2.0,23.5,44.5,,,,,37.5,5.1,8/10/2021 13:00
1776,13251,30.0,3.0,26.0,85.5,,,27.0,30.0,28.5,2.8,8/10/2021 12:00
1777,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1778,13250,,38.0,26.9,92.1,1.0,991.9,1.0,2.0,28.3,1.0,8/10/2021 13:00
1779,5507,,,26.4,98.8,17.0,991.0,,,26.6,1.0,8/10/2021 13:00
1780,11778,9.0,1.0,26.4,98.8,13.0,991.0,8.0,9.0,26.6,1.0,8/10/2021 12:00
1781,12958,29.0,1.0,27.0,88.0,19.0,,24.0,29.0,29.0,2.5,8/10/2021 13:00
1782,12957,30.0,8.0,27.0,88.0,11.0,,27.0,30.0,29.0,2.5,8/10/2021 13:00
1783,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1784,13018,18.0,1.0,27.0,88.0,8.0,,12.0,18.0,29.0,2.5,8/10/2021 12:00
1785,13019,13.0,4.0,26.0,85.5,20.0,,10.0,13.0,28.5,2.8,8/10/2021 12:00
1786,13026,24.0,3.0,26.0,85.5,8.0,,21.0,24.0,28.5,2.8,8/10/2021 12:00
1787,1584,27.0,1.0,25.0,47.0,11.0,,27.0,27.0,38.0,3.6,8/10/2021 13:00
1788,1585,,1.0,23.5,45.5,1.0,,,,37.0,4.3,8/10/2021 13:00
1789,13017,41.0,4.0,27.0,88.0,9.0,,41.0,38.0,29.0,2.5,8/10/2021 12:00
1790,13020,23.0,3.0,26.0,85.5,8.0,,15.0,23.0,28.5,2.8,8/10/2021 12:00
1791,13013,37.0,8.0,27.0,88.0,10.0,,37.0,33.0,29.0,2.5,8/10/2021 12:00
1792,13014,19.0,4.0,27.0,88.0,,,13.0,19.0,29.0,2.5,8/10/2021 12:00
1793,13252,76.0,,24.0,94.8,1.0,976.9,76.0,69.0,24.9,3.0,8/8/2021 10:00
1794,8767,53.0,,26.0,81.0,,,,53.0,29.5,3.3,8/11/2021 8:00
1795,8688,50.0,,26.0,100.0,,,,50.0,26.0,3.0,8/11/2021 8:00
1796,8641,53.0,0.2,26.0,100.0,9.2,,,53.0,26.0,3.0,8/11/2021 8:00
1797,13012,16.0,3.0,21.7,97.0,4.0,923.7,12.0,16.0,22.2,2.0,8/11/2021 8:00
1798,12488,,10.0,25.0,74.0,,,,,30.0,2.5,8/11/2021 8:00
1799,13251,26.0,4.0,26.0,100.0,,,26.0,18.0,26.0,2.3,8/11/2021 7:00
1800,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1801,13250,,38.0,25.6,96.5,1.0,992.9,1.0,2.0,26.2,2.0,8/11/2021 8:00
1802,5507,,,26.2,96.0,17.0,992.1,,,26.9,3.0,8/11/2021 8:00
1803,11778,14.0,1.0,26.2,96.0,11.0,992.1,14.0,13.0,26.9,3.0,8/11/2021 7:00
1804,12958,34.0,1.0,26.0,100.0,18.0,,34.0,32.0,26.0,3.0,8/11/2021 8:00
1805,12957,53.0,7.0,26.0,100.0,6.0,,37.0,53.0,26.0,2.3,8/11/2021 8:00
1806,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1807,13018,28.0,1.0,26.0,100.0,10.0,,23.0,28.0,26.0,3.0,8/11/2021 7:00
1808,13019,29.0,3.0,26.0,100.0,21.0,,21.0,29.0,26.0,2.8,8/11/2021 7:00
1809,13026,31.0,2.0,26.0,100.0,8.0,,22.0,31.0,26.0,2.3,8/11/2021 7:00
1810,1584,32.0,3.0,24.0,59.0,11.0,,29.0,32.0,33.0,1.0,8/11/2021 8:00
1811,1585,,2.0,22.0,55.0,1.0,,,,32.0,5.4,8/11/2021 8:00
1812,13017,52.0,3.0,26.0,100.0,8.0,,52.0,50.0,26.0,3.0,8/11/2021 7:00
1813,13020,1.0,3.0,26.0,100.0,5.0,,1.0,1.0,26.0,2.8,8/11/2021 2:00
1814,13013,56.0,3.0,26.0,100.0,21.0,,32.0,56.0,26.0,3.0,8/11/2021 7:00
1815,13014,42.0,3.0,26.0,100.0,,,27.0,42.0,26.0,3.0,8/11/2021 7:00
1816,13252,76.0,,24.0,94.8,1.0,976.9,76.0,69.0,24.9,3.0,8/8/2021 10:00
1817,8767,50.0,,26.0,88.0,,,,50.0,28.0,0.2,8/12/2021 7:00
1818,8688,58.0,,26.0,100.0,,,,58.0,26.0,2.0,8/12/2021 8:00
1819,8641,61.0,0.2,26.0,100.0,16.5,,,61.0,26.0,2.0,8/12/2021 7:00
1820,13012,5.0,3.0,20.7,97.0,5.0,925.7,5.0,5.0,21.2,2.0,8/12/2021 8:00
1821,12488,,8.0,23.5,66.0,,,,,30.5,2.0,8/12/2021 8:00
1822,13251,29.0,3.0,25.0,100.0,,,21.0,29.0,25.0,2.5,8/12/2021 7:00
1823,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1824,13250,,37.0,25.9,92.6,3.0,995.0,1.0,2.0,27.2,1.0,8/12/2021 8:00
1825,5507,,,24.5,98.8,21.0,994.5,,,24.7,2.0,8/12/2021 8:00
1826,11778,11.0,1.0,23.9,98.8,10.0,993.5,11.0,10.0,24.1,2.0,8/12/2021 6:00
1827,12958,25.0,2.0,26.0,100.0,8.0,,25.0,22.0,26.0,2.0,8/12/2021 8:00
1828,12957,36.0,9.0,26.0,100.0,13.0,,31.0,36.0,26.0,2.0,8/12/2021 8:00
1829,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1830,13018,38.0,4.0,25.0,100.0,11.0,,25.0,38.0,25.0,2.5,8/12/2021 6:00
1831,13019,30.0,3.0,25.0,100.0,16.0,,21.0,30.0,25.0,2.5,8/12/2021 6:00
1832,13026,20.0,2.0,25.0,100.0,4.0,,11.0,20.0,25.0,2.5,8/12/2021 7:00
1833,1584,37.0,2.0,23.0,55.0,10.0,,29.0,37.0,33.0,3.6,8/12/2021 8:00
1834,1585,,2.0,24.0,72.0,1.0,,,,29.5,1.0,8/12/2021 7:00
1835,13017,82.0,3.0,25.0,100.0,6.0,,82.0,71.0,25.0,2.5,8/12/2021 6:00
1836,13020,1.0,3.0,26.0,100.0,5.0,,1.0,1.0,26.0,2.8,8/11/2021 2:00
1837,13013,75.0,7.0,25.0,100.0,20.0,,45.0,75.0,25.0,2.5,8/12/2021 6:00
1838,13014,42.0,3.0,25.0,100.0,,,27.0,42.0,25.0,2.5,8/12/2021 6:00
1839,13252,76.0,,24.0,94.8,1.0,976.9,76.0,69.0,24.9,3.0,8/8/2021 10:00
1840,8767,34.0,,26.0,91.0,,,,34.0,27.5,2.3,8/14/2021 8:00
1841,8688,71.0,,29.0,100.0,,,,71.0,29.0,2.0,8/14/2021 8:00
1842,8641,80.0,0.1,29.0,100.0,4.6,,,80.0,29.0,2.0,8/14/2021 8:00
1843,13012,9.0,3.0,20.4,94.0,5.0,922.5,9.0,8.0,21.4,2.0,8/14/2021 8:00
1844,12488,,4.0,21.5,53.5,,,,,32.0,2.5,8/14/2021 8:00
1845,13251,51.0,5.0,29.0,100.0,,,51.0,49.0,29.0,2.0,8/14/2021 7:00
1846,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1847,13250,,41.0,26.7,92.1,2.0,989.5,1.0,2.0,28.1,1.0,8/14/2021 8:00
1848,5507,,,26.9,87.5,8.0,988.5,,,29.2,1.0,8/14/2021 8:00
1849,11778,14.0,1.0,26.9,87.5,8.0,988.5,14.0,14.0,29.2,1.0,8/14/2021 7:00
1850,12958,54.0,1.0,29.0,100.0,10.0,,54.0,47.0,29.0,2.0,8/14/2021 8:00
1851,12957,27.0,6.0,28.0,100.0,6.0,999.0,26.0,27.0,28.0,1.5,8/14/2021 5:00
1852,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1853,13018,16.0,2.0,28.0,84.0,7.0,,11.0,16.0,31.0,4.1,8/13/2021 20:00
1854,13019,24.0,4.0,29.0,97.0,19.0,,20.0,24.0,29.5,2.0,8/14/2021 7:00
1855,13026,58.0,3.0,29.0,100.0,7.0,,46.0,58.0,29.0,2.0,8/14/2021 7:00
1856,1584,15.0,1.0,23.0,55.0,11.0,,14.0,15.0,33.0,1.0,8/14/2021 8:00
1857,1585,,1.0,23.5,78.5,1.0,,,,27.5,1.5,8/14/2021 7:00
1858,13017,40.0,6.0,28.0,84.0,8.0,,35.0,40.0,31.0,4.1,8/13/2021 20:00
1859,13020,1.0,3.0,26.0,100.0,5.0,,1.0,1.0,26.0,2.8,8/11/2021 2:00
1860,13013,45.0,7.0,28.0,84.0,10.0,,45.0,44.0,31.0,4.1,8/13/2021 20:00
1861,13014,38.0,5.0,29.0,97.0,,,27.0,38.0,29.5,2.0,8/14/2021 7:00
1862,13252,89.0,,26.0,94.8,,974.9,89.0,85.0,26.9,2.0,8/14/2021 8:00
1863,8767,107.0,,25.5,81.0,,,,107.0,29.0,1.8,8/16/2021 8:00
1864,8688,55.0,,28.0,89.0,,,,55.0,30.0,3.6,8/16/2021 8:00
1865,8641,107.0,0.2,28.0,89.0,5.5,,,107.0,30.0,3.6,8/16/2021 8:00
1866,13012,11.0,2.0,21.0,91.8,3.0,927.0,11.0,11.0,22.4,1.0,8/16/2021 8:00
1867,12488,,6.0,24.0,66.0,,,,,31.0,1.0,8/16/2021 8:00
1868,13251,69.0,3.0,28.0,84.0,,,1.0,69.0,31.0,3.0,8/15/2021 14:00
1869,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1870,13250,,62.0,25.4,92.6,1.0,998.0,1.0,2.0,26.7,1.0,8/16/2021 8:00
1871,5507,,,26.8,92.1,14.0,996.7,,,28.2,2.0,8/16/2021 8:00
1872,11778,12.0,1.0,26.8,94.3,4.0,992.3,12.0,11.0,27.8,1.0,8/15/2021 8:00
1873,12958,58.0,1.0,28.0,89.0,10.0,,58.0,41.0,30.0,3.6,8/16/2021 8:00
1874,12957,27.0,6.0,28.0,100.0,6.0,999.0,26.0,27.0,28.0,1.5,8/14/2021 5:00
1875,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1876,13018,56.0,2.0,28.0,89.0,9.0,,51.0,56.0,30.0,3.6,8/16/2021 7:00
1877,13019,25.0,5.0,28.0,89.0,18.0,,21.0,25.0,30.0,3.6,8/16/2021 7:00
1878,13026,39.0,2.0,28.0,89.0,5.0,,36.0,39.0,30.0,3.6,8/16/2021 7:00
1879,1584,27.0,1.0,24.0,62.0,11.0,,18.0,27.0,32.0,1.0,8/16/2021 8:00
1880,1585,,1.0,22.0,60.0,1.0,,,,30.5,0.5,8/16/2021 8:00
1881,13017,70.0,4.0,28.0,89.0,9.0,,69.0,70.0,30.0,3.6,8/16/2021 7:00
1882,13020,51.0,7.0,28.0,89.0,7.0,,33.0,51.0,30.0,3.6,8/16/2021 7:00
1883,13013,80.0,18.0,28.0,89.0,26.0,,61.0,80.0,30.0,3.6,8/16/2021 7:00
1884,13014,41.0,4.0,28.5,91.5,,,29.0,41.0,30.0,3.3,8/16/2021 7:00
1885,13252,91.0,,25.7,96.5,,982.4,91.0,59.0,26.3,1.0,8/16/2021 8:00
1886,8767,91.0,,25.0,94.0,,,,91.0,26.0,1.0,8/17/2021 7:00
1887,8688,63.0,,26.0,94.0,,,,63.0,27.0,0.5,8/17/2021 7:00
1888,8641,95.0,0.1,26.0,94.0,6.0,,,95.0,27.0,0.5,8/17/2021 7:00
1889,13012,19.0,4.0,19.6,97.6,4.0,926.0,14.0,19.0,20.0,1.0,8/17/2021 7:00
1890,12488,,6.0,22.5,76.0,,,,,27.0,1.0,8/17/2021 7:00
1891,13251,69.0,3.0,28.0,84.0,,,1.0,69.0,31.0,3.0,8/15/2021 14:00
